"country","year","narrow","reelect","ddefterm","ddefey","gdppc","dev","nd","maj"
"Italy",1963,TRUE,0,0.00175699999090284,-0.00594970816746354,0.0593000017106533,1,0,0
"Italy",1967,TRUE,1,0.0170579999685287,-0.0201883409172297,0.0395999997854233,1,0,0
"Italy",1972,TRUE,0,-0.0100119998678565,-0.0232460983097553,0.0200999993830919,1,0,0
"Italy",1979,TRUE,0,0.020711999386549,-0.0194974970072508,0.0346999987959862,1,0,0
"Italy",1987,TRUE,0,0.00493999989703298,-0.00382546009495854,0.0278999991714954,1,0,0
"Italy",1992,TRUE,0,-0.00569699984043837,0.00138772104401141,0.0126000000163913,1,0,0
"Japan",1972,TRUE,0,-0.0112840002402663,-0.00266040000133216,0.0635000020265579,1,0,0
"Japan",1976,TRUE,0,-0.00521299988031387,-0.0277728997170925,0.0256999991834164,1,0,0
"Japan",1979,FALSE,0,0.000986999948509037,-0.0175005998462439,0.0399000011384487,1,0,0
"Japan",1983,FALSE,NA,-0.00175000005401671,0.00411310000345111,0.0203000009059906,1,0,0
"Japan",1986,TRUE,1,0.00106999999843538,0.0126929497346282,0.0318999998271465,1,0,0
"Japan",1989,TRUE,0,-0.00374699989333749,0.0180150493979454,0.0529000014066696,1,0,0
"Japan",1993,TRUE,0,-0.0238819997757673,0.0320507511496544,0.00389999989420176,1,0,0
"Korea South",1967,TRUE,1,0.000905999972019345,-0.00576899806037545,0.0540000014007092,0,1,0
"Korea South",1992,FALSE,1,0.00679000001400709,-0.00898342113941908,NA,0,1,0
"Korea South",1997,FALSE,0,0.000399000011384487,0.00476616714149714,0.0579000003635883,0,1,0
"Lithuania",1993,FALSE,NA,NA,NA,NA,0,1,0
"Lithuania",1997,TRUE,0,0.0147829996421933,-0.0213701743632555,0.0179999992251396,0,1,0
"Lithuania",2002,TRUE,0,-0.00502299983054399,0.0222959108650684,0.0513999983668327,0,1,0
"LUXEMBOURG",1974,TRUE,0,0.0207950007170439,-0.000146962993312627,0.0452999994158745,1,0,0
"LUXEMBOURG",1979,TRUE,0,-0.0344879999756813,0.0187106672674417,0.00329999998211861,1,0,0
"LUXEMBOURG",1984,TRUE,0,0.0175190009176731,-0.0117446258664131,0.0197999998927116,1,0,0
"LUXEMBOURG",1989,TRUE,1,0.0333449989557266,-0.0250354297459126,0.062899999320507,1,0,0
"LUXEMBOURG",1994,TRUE,0,0.00302099995315075,-0.0118000283837318,0.0333000011742115,1,0,0
"Madagascar",1996,TRUE,0,0.0147540001198649,-0.00977713335305452,-0.0148000000044703,0,1,0
"Madagascar",2001,TRUE,0,-0.0180820003151894,0.00429042987525463,0.0147000001743436,0,1,0
"Malaysia",1964,TRUE,1,-0.00345900002866983,-0.0385357104241848,NA,0,1,1
"Malaysia",1969,TRUE,1,0.00856699980795383,0.00628850981593132,0.0357000008225441,0,1,1
"Malaysia",1974,TRUE,1,-0.00438900012522936,-0.0161562468856573,0.0612999983131886,0,1,1
"Malaysia",1978,TRUE,1,0.0171990003436804,0.00413543591275811,0.0476999990642071,0,1,1
"Malaysia",1982,FALSE,0,-0.010049999691546,-0.110261552035809,0.0485000014305115,0,0,1
"Malaysia",1986,TRUE,1,-0.0480110011994839,0.07439836114645,0.00650000013411045,0,0,1
"Malaysia",1990,TRUE,1,0.00354499998502433,0.056349765509367,0.0513000003993511,0,0,1
"Malaysia",1995,TRUE,1,-0.0141869997605681,0.026197275146842,0.0679000020027161,0,0,1
"Malaysia",1999,TRUE,1,-0.0187769997864962,-0.00246323901228607,0.0131000000983477,0,0,1
"Mali",1992,TRUE,0,NA,NA,NA,0,1,1
"Mali",1997,TRUE,1,-0.0111309997737408,0.0262667294591665,0.00460000010207295,0,1,1
"Mali",2002,FALSE,0,0.0162920001894236,-0.0167885143309832,0.0278999991714954,0,1,1
"Mauritius",1968,TRUE,0,NA,NA,NA,0,1,1
"Mauritius",1977,TRUE,1,-0.0431049987673759,-0.00748757785186172,NA,0,1,1
"Mauritius",1982,TRUE,0,-0.00234099989756942,0.0180009175091982,NA,0,1,1
"Mauritius",1984,TRUE,1,0.0166079998016357,0.00945313181728125,0.0248000007122755,0,0,1
"Mauritius",1988,TRUE,1,-0.000571999989915639,0.0341462828218937,0.0631999969482422,0,0,1
"Mauritius",1992,TRUE,1,-0.00796100031584501,-0.00478871492668986,0.0502999983727932,0,0,1
"Mauritius",1996,TRUE,0,-0.0221400000154972,-0.00832964759320021,0.0366000011563301,0,0,1
"Mauritius",2001,TRUE,0,-0.0285749994218349,-0.00028375699184835,0.0423999987542629,0,0,1
"Mexico",1988,FALSE,1,NA,NA,NA,0,1,0
"Mexico",1994,FALSE,1,-0.00629799999296665,0.0222073942422867,0.0199999995529652,0,1,0
"Mexico",2000,FALSE,0,0.00472499988973141,-0.00835962034761906,0.0185000002384186,0,1,0
"Nepal",1995,TRUE,0,-0.000117000003228895,0.0277929566800594,0.0281000006943941,0,1,1
"Netherlands",1963,TRUE,0,0.00674000009894371,-0.00485129980370402,NA,1,0,0
"Netherlands",1971,TRUE,0,-0.00125500001013279,0.00230784993618727,0.0447000004351139,1,0,0
"Netherlands",1977,TRUE,0,0.00397600000724196,-0.0329729504883289,0.0203000009059906,1,0,0
"Netherlands",1981,TRUE,1,-0.00654600001871586,-0.0136433001607656,0.00609999988228083,1,0,0
"Netherlands",1986,TRUE,1,0.00716800009831786,0.00653170002624393,0.0225000008940697,1,0,0
"Netherlands",1989,TRUE,1,0.00340700009837747,-0.00770065002143383,0.0249000005424023,1,0,0
"Netherlands",1994,TRUE,0,0.00107500003650784,0.00825984962284565,0.0162000004202127,1,0,0
"Netherlands",1998,TRUE,1,0.00625299988314509,0.0381410494446754,0.0303000006824732,1,0,0
"New Zealand",1960,TRUE,0,NA,NA,NA,1,0,1
"New Zealand",1963,TRUE,1,0.00496400007978082,-0.0308653395622969,0.0236000008881092,1,0,1
"New Zealand",1966,TRUE,1,-0.00474700005725026,0.0120904641225934,0.0366999991238117,1,0,1
"New Zealand",1969,TRUE,1,0.010495999827981,0.00199071201495826,0.0044999998062849,1,0,1
"New Zealand",1972,FALSE,0,-0.0225460007786751,0.0211295392364264,0.0194000005722046,1,0,1
"New Zealand",1975,FALSE,0,-0.0317820012569427,0.0119610000401735,0.0135000003501773,1,0,1
"New Zealand",1978,TRUE,1,-0.0375350005924702,0.0278495121747255,-0.0157999992370605,1,0,1
"New Zealand",1981,TRUE,1,-0.00774599984288216,-0.00764727499336004,0.0132999997586012,1,0,1
"New Zealand",1984,TRUE,0,0.00627900008112192,-0.016994895413518,0.0258000008761883,1,0,1
"New Zealand",1987,TRUE,1,0.0145439999178052,0.0292124506086111,0.00419999985024333,1,0,1
"New Zealand",1991,FALSE,NA,-0.00997199956327677,0.00631923088803887,-0.0131000000983477,1,0,1
"New Zealand",1994,TRUE,1,0.0285059995949268,-0.00194730504881591,0.0192000009119511,1,0,0
"New Zealand",1997,TRUE,1,-0.0172339994460344,0.0414249524474144,0.0216000005602837,1,0,0
"New Zealand",2000,TRUE,0,0.00531799998134375,-0.0253772344440222,0.025900000706315,1,0,0
"Nicaragua",1990,TRUE,0,NA,NA,NA,0,1,0
"Nicaragua",1996,TRUE,0,-0.0122849997133017,0.0171876065433025,-0.00899999961256981,0,1,0
"Nicaragua",2001,TRUE,0,-0.0231289993971586,-0.0265973936766386,0.0359000004827976,0,1,0
"Norway",1961,TRUE,1,0.0149309998378158,NA,NA,1,0,0
"Norway",1965,TRUE,0,-0.00281199999153614,-0.00519219879060984,0.0342000015079975,1,0,0
"Norway",1969,TRUE,1,-0.000159000002895482,-0.00167037302162498,0.0331999994814396,1,0,0
"Norway",1977,FALSE,NA,-0.00900200009346008,-0.0214835964143276,0.0364999994635582,1,0,0
"Norway",1981,FALSE,0,0.0184330008924007,0.0178813543170691,0.031300000846386,1,0,0
"Norway",1985,TRUE,1,0.0190350003540516,0.00926668103784323,0.0364000014960766,1,0,0
"Norway",1989,TRUE,0,-0.0160380005836487,-0.035162765532732,0.00579999992623925,1,0,0
"Norway",1993,TRUE,1,0.000515999970957637,-0.0292826611548662,0.0264999996870756,1,0,0
"Norway",1997,FALSE,0,0.0246249996125698,0.0665682032704353,0.044599998742342,1,0,0
"Pakistan",1991,TRUE,0,-0.0341229997575283,0.0118755344301462,0.0210999995470047,0,1,1
"Pakistan",1994,FALSE,0,0.0110529996454716,-0.0231430009007454,0.0199999995529652,0,1,1
"Pakistan",1997,TRUE,1,-0.0017010000301525,-0.00582142779603601,0.0153000000864267,0,1,1
"Panama",1989,FALSE,0,NA,NA,NA,0,1,0
"Panama",1994,FALSE,0,-0.0184940006583929,-0.0170585867017508,0.0476000010967255,0,1,0
"Panama",1999,FALSE,0,0.0203770007938147,-0.0140428068116307,0.0263999998569489,0,1,0
"Papua New Guinea",1977,TRUE,1,0.00566700007766485,0.0213090311735868,NA,0,1,1
"Papua New Guinea",1982,TRUE,0,0.0103660002350807,-0.0105398679152131,-0.025000000372529,0,1,1
"Papua New Guinea",1987,TRUE,1,0.0143069997429848,-0.00333064491860569,0.0109999999403954,0,1,1
"Papua New Guinea",1992,TRUE,0,-0.037966001778841,-0.0228640995919704,0.0197999998927116,0,1,1
"Papua New Guinea",1997,TRUE,0,-0.00276799988932908,0.0259227231144905,-0.0288999993354082,0,0,1
"Papua New Guinea",2002,TRUE,0,-0.00845499988645315,0.013381714001298,-0.0405000001192093,0,0,1
"Paraguay",1993,TRUE,0,0.00205700006335974,-0.0230333022773266,0.00240000011399388,0,1,0
"Paraguay",1998,FALSE,1,0.00776399997994304,-0.0187819637358189,-0.00120000005699694,0,1,0
"Paraguay",2003,TRUE,0,0.0150389997288585,0.0183121226727962,-0.0141000002622604,0,1,0
"Peru",1985,FALSE,0,0.0204099994152784,-0.0241764094680548,-0.0201999992132187,0,1,0
"Peru",1990,FALSE,0,-0.0243859998881817,0.00550776114687324,-0.0386999994516373,0,1,0
"Peru",1995,TRUE,1,-0.00188100000377744,0.0033933469094336,0.0339000001549721,0,1,0
"Philippines",1961,TRUE,0,-0.0157650001347065,NA,NA,0,0,1
"Philippines",1965,TRUE,0,-0.0142040001228452,0.00382594508118927,0.0195000004023314,0,0,1
"Philippines",1969,TRUE,1,-0.0200640000402927,0.00123943400103599,0.0178999993950129,0,0,1
"Philippines",1992,FALSE,0,-0.00198399997316301,-0.00407331110909581,NA,0,1,1
"Philippines",1998,FALSE,0,-0.020346000790596,-0.0093487435951829,0.0126000000163913,0,1,1
"Poland",1995,TRUE,0,0.00236000004224479,0.0416469499468803,0.0195000004023314,0,1,0
"Poland",2000,TRUE,1,-0.00665199989452958,0.00310803391039371,0.0509999990463257,0,1,0
"Portugal",1976,TRUE,0,NA,NA,NA,1,1,0
"Portugal",1980,TRUE,1,0.00379200000315905,-0.00811119377613068,0.0353999994695187,1,1,0
"Portugal",1985,TRUE,0,-0.0584339983761311,0.0170518606901169,0.0015999999595806,1,1,0
"Portugal",1987,TRUE,1,0.0191280003637075,-0.0357378199696541,0.0533999986946583,1,1,0
"Portugal",1991,TRUE,1,-0.00581899983808398,0.0173884984105825,0.0588000006973743,1,0,0
"Portugal",1995,TRUE,0,0.00860999990254641,-0.0132707981392741,0.00860000029206276,1,0,0
"Romania",1996,TRUE,0,-0.0130610000342131,-0.00631118379533291,0.0434999987483025,0,1,0
"Russia",1996,TRUE,1,-0.0261220000684261,NA,NA,0,1,0
"Russia",2000,FALSE,0,0.0268220007419586,0.0465416498482227,0.033500000834465,0,1,0
"Slovakia",1994,FALSE,0,NA,NA,NA,0,1,0
"Slovakia",1998,TRUE,0,-0.00264200009405613,-0.0565046332776546,0.0526000000536442,0,1,0
"Slovakia",2002,TRUE,1,-0.0266919992864132,-0.0206342097371817,0.0285000000149012,0,1,0
"Slovenia",1992,TRUE,0,NA,NA,NA,0,1,0
"Slovenia",1996,TRUE,1,0.00331200007349253,-0.00381105905398726,NA,0,1,0
"Slovenia",2000,FALSE,1,-0.00573300011456013,-0.00161627598572522,0.0454000011086464,0,1,0
"South Africa",1989,TRUE,0,NA,NA,NA,0,0,0
"South Africa",1994,TRUE,0,NA,NA,NA,0,0,0
"South Africa",1999,TRUE,0,0.00442299991846085,0.0108980368822813,0.00240000011399388,0,0,0
"Spain",1979,TRUE,1,-0.00938799977302551,NA,NA,1,1,0
"Spain",1982,FALSE,NA,-0.0228780005127192,-0.0177688412368298,0.0071000000461936,1,1,0
"Spain",1986,TRUE,1,0.00812999997287989,-0.00655106781050563,0.0189999993890524,1,1,0
"Spain",1989,TRUE,1,0.0121210003271699,0.0154373133555055,0.0493000000715256,1,1,0
"Spain",1993,TRUE,1,-0.0303520001471043,-0.00804116576910019,0.0132999997586012,1,0,0
"Spain",1996,TRUE,0,-0.00436200015246868,-0.00167823501396924,0.0230000000447035,1,0,0
"Spain",2000,TRUE,1,0.0435779988765717,-0.00369921303354204,0.0342999994754791,1,0,0
"Sri Lanka",1960,FALSE,0,NA,NA,NA,0,1,1
"Sri Lanka",1965,TRUE,0,-0.00126000004820526,0.00284148496575654,0.00820000004023314,0,1,1
"Sri Lanka",1970,TRUE,0,0.00292099989019334,-0.0046461820602417,0.0342000015079975,0,0,1
"Sri Lanka",1977,TRUE,0,0.0342490002512932,-0.0297476463019848,0.0187999997287989,0,0,1
"Sri Lanka",1988,TRUE,0,-0.0140589997172356,-0.016295675188303,0.0284000001847744,0,0,0
"Sri Lanka",1994,FALSE,0,-0.0111950002610683,0.00259762397035956,0.0406999997794628,0,0,0
"Sri Lanka",1999,TRUE,1,0.0115890000015497,0.00932450126856565,0.0362999998033047,0,0,0
"Sweden",1961,TRUE,1,0.0251790005713701,NA,NA,1,0,0
"Sweden",1965,TRUE,1,0.00656699994578958,-0.0158601775765419,0.046000000089407,1,0,0
"Sweden",1969,TRUE,1,0.000153000000864267,0.000764620024710894,0.0256999991834164,1,0,0
"Sweden",1971,FALSE,NA,0.00741000007838011,0.0129015920683742,0.0282000005245209,1,0,0
"Sweden",1974,TRUE,1,-0.014937000349164,-0.00854747928678989,0.0243999995291233,1,0,0
"Sweden",1977,TRUE,0,-0.0183230005204678,0.00566911278292537,0.0109999999403954,1,0,0
"Sweden",1980,FALSE,0,-0.0066019999794662,-0.0626964718103409,0.0159000009298325,1,0,0
"Sweden",1983,TRUE,0,-0.0184429995715618,-0.00944732595235109,0.00820000004023314,1,0,0
"Sweden",1986,TRUE,1,0.0112659996375442,0.0233606025576591,0.0278999991714954,1,0,0
"Sweden",1989,TRUE,1,0.011909999884665,0.0584258995950222,0.0245999991893768,1,0,0
"Sweden",1992,TRUE,0,-0.0333429984748363,-0.0173757672309875,-0.00540000014007092,1,0,0
"Sweden",1994,TRUE,0,0.0499279983341694,-0.100868195295334,-0.00970000028610229,1,0,0
"Sweden",1998,TRUE,1,0.0122910002246499,0.0647745281457901,0.0297999996691942,1,0,0
"Sweden",2002,TRUE,1,NA,NA,0.0276999995112419,1,0,0
"Trinidad",1966,TRUE,1,-0.0189849995076656,0.0125053655356169,NA,0,1,1
"Trinidad",1971,TRUE,1,-0.0525350011885166,0.0199556369334459,0.0179999992251396,0,0,1
"Trinidad",1976,TRUE,1,NA,NA,0.0631999969482422,0,0,1
"Trinidad",1981,FALSE,1,0.00740200001746416,-0.0194653458893299,0.0531000010669231,0,0,1
"Trinidad",1986,TRUE,0,-0.00813299976289272,0.0491379350423813,-0.00789999961853027,0,0,1
"Trinidad",1995,TRUE,0,-0.00449500000104308,0.00633373484015465,0.00400000018998981,0,0,1
"Turkey",1969,TRUE,1,NA,NA,NA,1,0,0
"Turkey",1977,TRUE,0,-0.0248279999941587,0.00756220007315278,0.0463000014424324,1,1,0
"Turkey",1987,TRUE,1,-0.00700500002130866,0.0171987004578114,0.0438000001013279,1,1,0
"Turkey",1991,TRUE,0,-0.0229170005768538,-0.000884332985151559,0.0282000005245209,1,1,0
"Turkey",1995,TRUE,1,-0.00184699997771531,-0.00497520202770829,-0.0118000004440546,1,1,0
"Turkey",1999,TRUE,0,-0.0461909994482994,0.00482605677098036,-0.0260000005364418,1,0,0
"United Kingdom",1964,FALSE,0,-0.0281830001622438,0.0311485771089792,NA,1,0,1
"United Kingdom",1966,TRUE,1,0.020456999540329,-0.0324813164770603,0.0181000009179115,1,0,1
"United Kingdom",1970,TRUE,0,0.00183900003321469,0.0191214550286531,0.0220999997109175,1,0,1
"United Kingdom",1974,TRUE,0,-0.00582000007852912,-0.0420904271304607,0.0251000002026558,1,0,1
"United Kingdom",1979,TRUE,0,0.00140599999576807,0.00421889079734683,0.0273000001907349,1,0,1
"United Kingdom",1983,TRUE,1,-0.00694399978965521,0.00221110205166042,0.00419999985024333,1,0,1
"United Kingdom",1987,TRUE,1,0.00938499998301268,0.0098544592037797,0.0335999988019466,1,0,1
"United Kingdom",1992,TRUE,1,-0.0413459986448288,-0.031597550958395,-0.00870000012218952,1,0,1
"United Kingdom",1997,TRUE,0,0.0247419998049736,0.0247160717844963,0.0302000008523464,1,0,1
"United States",1960,FALSE,0,NA,NA,NA,1,0,1
"United States",1964,FALSE,1,-0.00123299995902926,-0.00481984298676252,0.0412999987602234,1,0,1
"United States",1968,TRUE,0,-0.00622999994084239,-0.00206296192482114,0.034400001168251,1,0,1
"United States",1972,TRUE,1,0.00798099953681231,-0.0109020620584488,0.0181000009179115,1,0,1
"United States",1976,TRUE,0,0.0150140002369881,-0.0167522188276052,0.0162000004202127,1,0,1
"United States",1980,TRUE,0,-0.0137719996273518,0.0130019821226597,0.022299999371171,1,0,1
"United States",1984,TRUE,1,0.00735200010240078,-0.0262521281838417,0.0198999997228384,1,0,1
"United States",1988,FALSE,1,0.00761700002476573,0.00923663843423128,0.0274999998509884,1,0,1
"United States",1992,TRUE,0,-0.0072719999589026,-0.0145918829366565,0.00860000029206276,1,0,1
"United States",1996,TRUE,1,0.00558600015938282,0.0198694542050362,0.0197999998927116,1,0,1
"United States",2000,FALSE,0,0.00903499964624643,0.0187933556735516,0.0285999998450279,1,0,1
"Uruguay",1966,FALSE,0,0.0331780016422272,NA,0.00549999997019768,0,0,0
"Uruguay",1989,FALSE,0,-0.0121590001508594,0.000698928022757173,NA,0,1,0
"Uruguay",1994,FALSE,0,-0.0210439991205931,-0.0068107140250504,0.0351000018417835,0,1,0
"Uruguay",1999,FALSE,1,-0.0288789998739958,0.00360915809869766,0.0143999997526407,0,1,0
"Venezuela",1963,FALSE,1,-0.00242700008675456,0.03017339669168,NA,0,1,0
"Venezuela",1968,FALSE,0,-0.00681800022721291,-0.00970610231161118,0.0190999992191792,0,1,0
"Venezuela",1973,FALSE,0,0.0256890002638102,0.0240717381238937,0.00179999996908009,0,1,0
"Venezuela",1978,FALSE,0,-0.0251989997923374,-0.133047372102737,0.00620000017806888,0,1,0
"Venezuela",1983,FALSE,0,0.0156100001186132,-0.0142234843224287,-0.0476000010967255,0,0,0
"Venezuela",1993,FALSE,0,0.00588499987497926,-0.0137568861246109,0.000199999994947575,0,0,0
"Venezuela",1998,FALSE,0,-0.0664519965648651,0.0453621707856655,-0.00579999992623925,0,0,0
"Ethiopia",1999,TRUE,1,-0.0341770015656948,-0.00560532510280609,NA,0,1,1
"Georgia",2000,TRUE,1,0.00587400002405047,0.00561435800045729,0.0617999993264675,0,1,0
"Guyana",1968,TRUE,1,-0.00472800014540553,0.00995585974305868,0.00540000014007092,0,1,0
"Guyana",1973,TRUE,1,-0.0916630029678345,-0.0104696108028293,0.0130000002682209,0,1,0
"Guyana",1992,TRUE,0,NA,NA,NA,0,1,0
"Guyana",1997,FALSE,0,-0.0309999994933605,0.035526979714632,0.067500002682209,0,1,0
"Jamaica",1976,TRUE,1,-0.0355000011622906,NA,-0.0425000004470348,0,1,1
"Jamaica",1980,TRUE,0,-0.0563529990613461,0.0219648852944374,-0.0263999998569489,0,0,1
"Jamaica",1983,TRUE,1,-0.033720999956131,0.0364253595471382,-0.00579999992623925,0,0,1
"Jamaica",1992,FALSE,0,NA,NA,0.0111999996006489,0,0,1
"Jamaica",1998,TRUE,1,NA,NA,-0.00370000000111759,0,0,1
"Moldova",1996,TRUE,0,NA,NA,NA,0,1,0
"Moldova",2001,TRUE,0,0.0149619998410344,0.0186525546014309,0.00139999995008111,0,1,0
"Mongolia",1997,TRUE,0,-0.00883499998599291,0.013611669652164,0.0238000005483627,0,1,1
"Mongolia",2001,TRUE,1,0.0102019999176264,-0.00897025968879461,0.0132999997586012,0,1,1
"Solomon Islands",1980,TRUE,1,0.002070999937132,-0.00242448691278696,NA,0,1,1
"Solomon Islands",1989,TRUE,0,-0.0287340003997087,-0.0157917812466621,0.014299999922514,0,1,1
"Solomon Islands",1993,TRUE,0,NA,NA,0.0109000001102686,0,1,1
"Solomon Islands",1997,TRUE,0,-0.0315289981663227,0.0267397053539753,0.000300000014249235,0,0,1
"Thailand",1983,TRUE,1,0.0240790005773306,0.000253498990787193,0.0357000008225441,0,1,1
"Thailand",1986,TRUE,1,0.00677999993786216,0.00158252695109695,0.0364999994635582,0,1,1
"Thailand",1995,TRUE,0,0.00434600003063679,-0.00262729194946587,0.0794000029563904,0,0,1
"Thailand",2000,TRUE,0,0.00429000006988645,-0.0205027889460325,-0.0143999997526407,0,0,1
